"Time stamp","Estimate rec. thermal power TO HTF | (MWt)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Field optical efficiency before defocus"
"Jan 20, 02:00 pm",0,210.059,63.3495,0.624598
"Jan 20, 03:00 pm",0,223.293,70.4527,0
"Jan 20, 04:00 pm",0,234.554,79.3874,0.28773
"Jan 20, 05:00 pm",0,244.288,89.2702,0
"Jan 20, 06:00 pm",0,253.048,100.794,0
"Jan 20, 07:00 pm",0,261.422,112.39,0
"Jan 20, 08:00 pm",0,270.108,124.246,0
"Jan 20, 09:00 pm",0,280.173,136.087,0
"Jan 20, 10:00 pm",0,293.762,147.469,0
"Jan 20, 11:00 pm",0,316.004,157.294,0
"Jan 21, 12:00 am",0,355.11,162.395,0
"Jan 21, 01:00 am",0,37.3488,158.906,0
"Jan 21, 02:00 am",0,62.5058,149.695,0
"Jan 21, 03:00 am",0,77.3117,138.501,0
"Jan 21, 04:00 am",0,87.8688,126.701,0
"Jan 21, 05:00 am",0,96.727,114.812,0
"Jan 21, 06:00 am",0,105.094,103.126,0
"Jan 21, 07:00 am",0,113.716,91.8984,0
"Jan 21, 08:00 am",0,123.193,81.3219,0.197722
"Jan 21, 09:00 am",0,134.091,72.0647,0.668632
"Jan 21, 10:00 am",0,146.9,64.4875,0.634105
"Jan 21, 11:00 am",214.448,161.788,59.3146,0.595967
"Jan 21, 12:00 pm",219.149,178.203,57.2299,0.574077
"Jan 21, 01:00 pm",237.028,194.793,58.5728,0.588347
"Jan 21, 02:00 pm",277.946,210.098,63.1198,0.62556
"Jan 21, 03:00 pm",311.501,223.373,70.2332,0.661954
"Jan 21, 04:00 pm",96.6048,234.663,79.1814,0.297555
"Jan 21, 05:00 pm",40.2267,244.416,89.0989,0
"Jan 21, 06:00 pm",28.49,253.193,100.609,0
"Jan 21, 07:00 pm",15.5992,261.586,112.212,0
"Jan 21, 08:00 pm",0,270.295,124.071,0
"Jan 21, 09:00 pm",0,280.39,135.908,0
"Jan 21, 10:00 pm",0,294.008,147.276,0
"Jan 21, 11:00 pm",0,316.208,157.073,0
"Jan 22, 12:00 am",0,354.952,162.165,0
"Jan 22, 01:00 am",0,36.8761,158.744,0
"Jan 22, 02:00 am",0,62.0864,149.593,0
"Jan 22, 03:00 am",0,76.9754,138.426,0
"Jan 22, 04:00 am",0,87.5873,126.633,0
"Jan 22, 05:00 am",0,96.4789,114.742,0
"Jan 22, 06:00 am",0,104.866,103.047,0
"Jan 22, 07:00 am",0,113.5,91.8034,0
"Jan 22, 08:00 am",0,122.984,81.2071,0.201543
"Jan 22, 09:00 am",0,133.892,71.9226,0.660279
"Jan 22, 10:00 am",288.123,146.72,64.3147,0.635377
"Jan 22, 11:00 am",263.545,161.646,59.1113,0.597716
"Jan 22, 12:00 pm",239.535,178.12,57.0032,0.576067
"Jan 22, 01:00 pm",253.007,194.778,58.3358,0.589946
"Jan 22, 02:00 pm",297.793,210.143,62.8857,0.626556
"Jan 22, 03:00 pm",331.264,223.46,70.0101,0.662523
"Jan 22, 04:00 pm",111.23,234.777,78.9728,0.307587
"Jan 22, 05:00 pm",40.1839,244.55,88.9244,0
"Jan 22, 06:00 pm",28.4142,253.344,100.422,0
"Jan 22, 07:00 pm",15.5315,261.756,112.033,0
"Jan 22, 08:00 pm",0,270.489,123.894,0
"Jan 22, 09:00 pm",0,280.615,135.727,0
"Jan 22, 10:00 pm",0,294.262,147.08,0
"Jan 22, 11:00 pm",0,316.424,156.849,0
"Jan 23, 12:00 am",0,354.808,161.929,0
"Jan 23, 01:00 am",0,36.4085,158.575,0
"Jan 23, 02:00 am",0,61.6644,149.483,0
"Jan 23, 03:00 am",0,76.6351,138.343,0
"Jan 23, 04:00 am",0,87.3019,126.559,0
"Jan 23, 05:00 am",0,96.2271,114.665,0
"Jan 23, 06:00 am",0,104.635,102.961,0
"Jan 23, 07:00 am",0,113.28,91.7024,0
"Jan 23, 08:00 am",0,122.773,81.086,0.205634
"Jan 23, 09:00 am",0,133.692,71.7741,0.647767
"Jan 23, 10:00 am",290.535,146.54,64.1353,0.636592
"Jan 23, 11:00 am",264.638,161.505,58.9014,0.599475
"Jan 23, 12:00 pm",242.54,178.04,56.7703,0.578081
"Jan 23, 01:00 pm",256.601,194.768,58.0934,0.591581
"Jan 23, 02:00 pm",301.883,210.193,62.6472,0.627584
"Jan 23, 03:00 pm",339.305,223.553,69.7837,0.663115
"Jan 23, 04:00 pm",122.753,234.898,78.7616,0.317823
"Jan 23, 05:00 pm",40.2176,244.691,88.7458,0
"Jan 23, 06:00 pm",28.4704,253.502,100.234,0
"Jan 23, 07:00 pm",15.6168,261.933,111.852,0
"Jan 23, 08:00 pm",0,270.69,123.716,0
"Jan 23, 09:00 pm",0,280.847,135.544,0
"Jan 23, 10:00 pm",0,294.526,146.882,0
"Jan 23, 11:00 pm",0,316.65,156.621,0
"Jan 24, 12:00 am",0,354.678,161.687,0
"Jan 24, 01:00 am",0,35.9467,158.397,0
"Jan 24, 02:00 am",0,61.2403,149.366,0
"Jan 24, 03:00 am",0,76.291,138.254,0
"Jan 24, 04:00 am",0,87.0127,126.478,0
"Jan 24, 05:00 am",0,95.9719,114.583,0
"Jan 24, 06:00 am",0,104.4,102.87,0
"Jan 24, 07:00 am",0,113.058,91.5954,0
"Jan 24, 08:00 am",0,122.56,80.9591,0.209998
"Jan 24, 09:00 am",0,133.489,71.6193,0.650358
"Jan 24, 10:00 am",287.547,146.359,63.9495,0.637894
"Jan 24, 11:00 am",270.903,161.365,58.6853,0.601244
"Jan 24, 12:00 pm",246.137,177.963,56.5314,0.580116
"Jan 24, 01:00 pm",258.928,194.763,57.8458,0.593248
"Jan 24, 02:00 pm",302.132,210.25,62.4046,0.628644
"Jan 24, 03:00 pm",339.169,223.653,69.5542,0.663728
"Jan 24, 04:00 pm",129,235.026,78.5483,0.32826
"Jan 24, 05:00 pm",40.2783,244.838,88.5657,0
"Jan 24, 06:00 pm",28.5946,253.667,100.045,0
"Jan 24, 07:00 pm",15.8284,262.117,111.67,0
"Jan 24, 08:00 pm",0,270.899,123.536,0
"Jan 24, 09:00 pm",0,281.088,135.36,0
"Jan 24, 10:00 pm",0,294.799,146.682,0
"Jan 24, 11:00 pm",0,316.886,156.389,0
"Jan 25, 12:00 am",0,354.562,161.44,0
"Jan 25, 01:00 am",0,35.4911,158.212,0
"Jan 25, 02:00 am",0,60.8145,149.241,0
"Jan 25, 03:00 am",0,75.9435,138.157,0
"Jan 25, 04:00 am",0,86.72,126.392,0
"Jan 25, 05:00 am",0,95.7134,114.495,0
"Jan 25, 06:00 am",0,104.162,102.772,0
"Jan 25, 07:00 am",0,112.833,91.4824,0
"Jan 25, 08:00 am",0,122.344,80.8259,0.21464
"Jan 25, 09:00 am",0,133.285,71.4584,0.65307
"Jan 25, 10:00 am",308.566,146.177,63.7576,0.639114
"Jan 25, 11:00 am",280.783,161.225,58.4628,0.60302
"Jan 25, 12:00 pm",254.012,177.888,56.2867,0.582171
"Jan 25, 01:00 pm",266.758,194.763,57.5931,0.594947
"Jan 25, 02:00 pm",310.628,210.312,62.1579,0.629732
"Jan 25, 03:00 pm",344.399,223.759,69.3217,0.664362
"Jan 25, 04:00 pm",135.554,235.159,78.3328,0.338894
"Jan 25, 05:00 pm",40.1991,244.991,88.3816,0
"Jan 25, 06:00 pm",28.4985,253.837,99.8546,0
"Jan 25, 07:00 pm",15.7313,262.307,111.488,0
"Jan 25, 08:00 pm",0,271.114,123.356,0
"Jan 25, 09:00 pm",0,281.336,135.175,0
"Jan 25, 10:00 pm",0,295.08,146.48,0
"Jan 25, 11:00 pm",0,317.132,156.154,0
"Jan 26, 12:00 am",0,354.459,161.187,0
"Jan 26, 01:00 am",0,35.0422,158.019,0
"Jan 26, 02:00 am",0,60.3876,149.109,0
"Jan 26, 03:00 am",0,75.5929,138.054,0
"Jan 26, 04:00 am",0,86.4239,126.299,0
"Jan 26, 05:00 am",0,95.4518,114.4,0
"Jan 26, 06:00 am",0,103.922,102.669,0
"Jan 26, 07:00 am",0,112.606,91.3635,0
"Jan 26, 08:00 am",0,122.127,80.6885,0
"Jan 26, 09:00 am",0,133.08,71.292,0
"Jan 26, 10:00 am",0,145.995,63.5596,0.640463
"Jan 26, 11:00 am",0,161.087,58.2344,0.604803
"Jan 26, 12:00 pm",0,177.817,56.0364,0.584243
"Jan 26, 01:00 pm",0,194.767,57.3357,0.596674
"Jan 26, 02:00 pm",0,210.381,61.9076,0.630848
"Jan 26, 03:00 pm",0,223.871,69.0867,0
"Jan 26, 04:00 pm",0,235.3,78.1166,0
"Jan 26, 05:00 pm",0,245.151,88.204,0
"Jan 26, 06:00 pm",0,254.014,99.6631,0
"Jan 26, 07:00 pm",0,262.503,111.304,0
"Jan 26, 08:00 pm",0,271.335,123.175,0
"Jan 26, 09:00 pm",0,281.591,134.988,0
"Jan 26, 10:00 pm",0,295.37,146.276,0
"Jan 26, 11:00 pm",0,317.387,155.916,0
"Jan 27, 12:00 am",0,354.37,160.928,0
"Jan 27, 01:00 am",0,34.6007,157.819,0
"Jan 27, 02:00 am",0,59.9601,148.969,0
"Jan 27, 03:00 am",0,75.2394,137.945,0
"Jan 27, 04:00 am",0,86.1248,126.199,0
"Jan 27, 05:00 am",0,95.1873,114.3,0
"Jan 27, 06:00 am",0,103.679,102.559,0
"Jan 27, 07:00 am",0,112.376,91.2387,0
"Jan 27, 08:00 am",0,121.907,80.5449,0.22477
"Jan 27, 09:00 am",0,132.872,71.1194,0.673186
"Jan 27, 10:00 am",0,145.811,63.3555,0
"Jan 27, 11:00 am",0,160.949,57.9999,0
"Jan 27, 12:00 pm",0,177.748,55.7803,0.586329
"Jan 27, 01:00 pm",0,194.777,57.0733,0.598427
"Jan 27, 02:00 pm",0,210.456,61.6532,0.631991
"Jan 27, 03:00 pm",0,223.99,68.8484,0.665681
"Jan 27, 04:00 pm",114.38,235.446,77.8964,0.359973
"Jan 27, 05:00 pm",38.1643,245.317,88.01,0
"Jan 27, 06:00 pm",27.3674,254.197,99.4707,0
"Jan 27, 07:00 pm",15.045,262.705,111.12,0
"Jan 27, 08:00 pm",0,271.564,122.993,0
"Jan 27, 09:00 pm",0,281.853,134.8,0
"Jan 27, 10:00 pm",0,295.667,146.069,0
"Jan 27, 11:00 pm",0,317.652,155.674,0
"Jan 28, 12:00 am",0,354.293,160.664,0
"Jan 28, 01:00 am",0,34.1669,157.611,0
"Jan 28, 02:00 am",0,59.5323,148.822,0
"Jan 28, 03:00 am",0,74.8835,137.828,0
"Jan 28, 04:00 am",0,85.8228,126.093,0
"Jan 28, 05:00 am",0,94.9199,114.193,0
"Jan 28, 06:00 am",0,103.433,102.444,0
"Jan 28, 07:00 am",0,112.143,91.108,0
"Jan 28, 08:00 am",0,121.685,80.3908,0.230266
"Jan 28, 09:00 am",0,132.664,70.9391,0.673949
"Jan 28, 10:00 am",287.363,145.628,63.1447,0.642698
"Jan 28, 11:00 am",266.096,160.812,57.7591,0.608378
"Jan 28, 12:00 pm",238.509,177.683,55.5185,0.588428
"Jan 28, 01:00 pm",42.3093,194.791,56.8061,0.600204
"Jan 28, 02:00 pm",37.1804,210.537,61.3953,0.633158
"Jan 28, 03:00 pm",31.0844,224.116,68.6077,0.666375
"Jan 28, 04:00 pm",23.0884,235.599,77.6748,0.371933
"Jan 28, 05:00 pm",11.9028,245.489,87.8176,0
"Jan 28, 06:00 pm",0,254.386,99.2774,0
"Jan 28, 07:00 pm",0,262.914,110.934,0
"Jan 28, 08:00 pm",0,271.798,122.81,0
"Jan 28, 09:00 pm",0,282.123,134.611,0
"Jan 28, 10:00 pm",0,295.972,145.861,0
"Jan 28, 11:00 pm",0,317.924,155.43,0
"Jan 29, 12:00 am",0,354.229,160.395,0
"Jan 29, 01:00 am",0,33.7413,157.395,0
"Jan 29, 02:00 am",0,59.1049,148.668,0
"Jan 29, 03:00 am",0,74.5255,137.705,0
"Jan 29, 04:00 am",0,85.5182,125.981,0
"Jan 29, 05:00 am",0,94.65,114.081,0
"Jan 29, 06:00 am",0,103.185,102.323,0
"Jan 29, 07:00 am",0,111.909,90.9715,0
"Jan 29, 08:00 am",0,121.461,80.2353,0
"Jan 29, 09:00 am",0,132.454,70.7546,0
"Jan 29, 10:00 am",0,145.444,62.9285,0.644122
"Jan 29, 11:00 am",0,160.677,57.5127,0.609381
"Jan 29, 12:00 pm",237.953,177.621,55.2515,0.590536
"Jan 29, 01:00 pm",257.695,194.811,56.5346,0.602002
"Jan 29, 02:00 pm",296.86,210.624,61.1341,0.634348
"Jan 29, 03:00 pm",325.576,224.247,68.3648,0.667086
"Jan 29, 04:00 pm",144.652,235.759,77.4524,0.38331
"Jan 29, 05:00 pm",40.2743,245.667,87.6261,0
"Jan 29, 06:00 pm",28.6616,254.581,99.0833,0
"Jan 29, 07:00 pm",15.9254,263.129,110.748,0
"Jan 29, 08:00 pm",0,272.04,122.626,0
"Jan 29, 09:00 pm",0,282.399,134.421,0
"Jan 29, 10:00 pm",0,296.285,145.65,0
"Jan 29, 11:00 pm",0,318.205,155.182,0
"Jan 30, 12:00 am",0,354.177,160.121,0
"Jan 30, 01:00 am",0,33.3241,157.173,0
"Jan 30, 02:00 am",0,58.6782,148.506,0
"Jan 30, 03:00 am",0,74.1656,137.575,0
"Jan 30, 04:00 am",0,85.2111,125.863,0
"Jan 30, 05:00 am",0,94.3776,113.962,0
"Jan 30, 06:00 am",0,102.934,102.196,0
"Jan 30, 07:00 am",0,111.673,90.2041,0
"Jan 30, 08:00 am",0,121.236,80.0728,0.24214
"Jan 30, 09:00 am",0,132.242,70.564,0.668408
"Jan 30, 10:00 am",299.888,145.259,62.7064,0.645218
"Jan 30, 11:00 am",281.197,160.542,57.2606,0.611958
"Jan 30, 12:00 pm",260.056,177.561,54.9792,0.592652
"Jan 30, 01:00 pm",274.328,194.835,56.2585,0.60382
"Jan 30, 02:00 pm",315.687,210.717,60.8695,0.63556
"Jan 30, 03:00 pm",353.887,224.386,68.1195,0.66781
"Jan 30, 04:00 pm",173.235,235.925,77.228,0.39486
"Jan 30, 05:00 pm",40.3155,245.851,87.4302,0
"Jan 30, 06:00 pm",28.6424,254.782,98.8885,0
"Jan 30, 07:00 pm",15.8986,263.35,110.562,0
"Jan 30, 08:00 pm",0,272.287,122.441,0
"Jan 30, 09:00 pm",0,282.682,134.229,0
"Jan 30, 10:00 pm",0,296.605,145.438,0
"Jan 30, 11:00 pm",0,318.494,154.93,0
"Jan 31, 12:00 am",0,354.137,159.842,0
"Jan 31, 01:00 am",0,32.9158,156.943,0
"Jan 31, 02:00 am",0,58.2526,148.337,0
"Jan 31, 03:00 am",0,73.8041,137.438,0
"Jan 31, 04:00 am",0,84.9018,125.738,0
"Jan 31, 05:00 am",0,94.103,113.838,0
"Jan 31, 06:00 am",0,102.681,102.063,0
"Jan 31, 07:00 am",0,111.434,90.0853,0
"Jan 31, 08:00 am",0,121.008,79.9051,0
"Jan 31, 09:00 am",0,132.03,70.3676,0.676211
"Jan 31, 10:00 am",0,145.074,62.4786,0.646303
"Jan 31, 11:00 am",74.3393,160.409,57.0028,0.613747
"Jan 31, 12:00 pm",40.7976,177.505,54.7015,0.594774
"Jan 31, 01:00 pm",30.7573,194.865,55.9781,0.605654
"Jan 31, 02:00 pm",19.0269,210.817,60.6015,0.636791
"Jan 31, 03:00 pm",0,224.531,67.8718,0.668524
"Jan 31, 04:00 pm",0,236.097,77.0023,0.406579
"Jan 31, 05:00 pm",16.9576,246.042,87.2348,0
"Jan 31, 06:00 pm",13.9406,254.989,98.6932,0
"Jan 31, 07:00 pm",0,263.577,110.375,0
"Jan 31, 08:00 pm",0,272.541,122.256,0
"Jan 31, 09:00 pm",0,282.972,134.036,0
"Jan 31, 10:00 pm",0,296.932,145.224,0
"Jan 31, 11:00 pm",0,318.791,154.676,0
"Feb 1, 12:00 am",0,354.108,159.558,0
"Feb 1, 01:00 am",0,32.5166,156.706,0
"Feb 1, 02:00 am",0,57.8286,148.161,0
"Feb 1, 03:00 am",0,73.4415,137.294,0
"Feb 1, 04:00 am",0,84.5905,125.607,0
"Feb 1, 05:00 am",0,93.8262,113.707,0
"Feb 1, 06:00 am",0,102.427,101.924,0
"Feb 1, 07:00 am",0,111.194,89.9649,0
"Feb 1, 08:00 am",0,120.779,79.7321,0.255218
"Feb 1, 09:00 am",0,131.816,70.1656,0.675338
"Feb 1, 10:00 am",30.4222,144.889,62.2447,0.647553
"Feb 1, 11:00 am",24.3028,160.277,56.7391,0.615533
"Feb 1, 12:00 pm",132.149,177.453,54.4186,0.59604
"Feb 1, 01:00 pm",268.428,194.9,55.6932,0.607503
"Feb 1, 02:00 pm",313.568,210.923,60.3303,0.638041
"Feb 1, 03:00 pm",343.399,224.682,67.622,0.669303
"Feb 1, 04:00 pm",40.1625,236.275,76.7746,0.418461
"Feb 1, 05:00 pm",29.191,246.238,87.0343,0
"Feb 1, 06:00 pm",15.6687,255.202,98.4972,0
"Feb 1, 07:00 pm",0,263.809,110.187,0
"Feb 1, 08:00 pm",0,272.8,122.07,0
"Feb 1, 09:00 pm",0,283.268,133.843,0
"Feb 1, 10:00 pm",0,297.265,145.008,0
"Feb 1, 11:00 pm",0,319.094,154.419,0
"Feb 2, 12:00 am",0,354.091,159.27,0
"Feb 2, 01:00 am",0,32.1268,156.462,0
"Feb 2, 02:00 am",0,57.4066,147.977,0
"Feb 2, 03:00 am",0,73.0778,137.144,0
"Feb 2, 04:00 am",0,84.2775,125.47,0
"Feb 2, 05:00 am",0,93.5474,113.571,0
"Feb 2, 06:00 am",0,102.17,101.78,0
"Feb 2, 07:00 am",0,110.951,89.8359,0
"Feb 2, 08:00 am",0,120.549,79.5531,0
"Feb 2, 09:00 am",0,131.601,69.958,0
"Feb 2, 10:00 am",0,144.703,62.0056,0
"Feb 2, 11:00 am",0,160.146,56.4702,0
"Feb 2, 12:00 pm",0,177.404,54.1308,0
"Feb 2, 01:00 pm",0,194.941,55.4044,0.609365
"Feb 2, 02:00 pm",0,211.035,60.0563,0.639307
"Feb 2, 03:00 pm",0,224.84,67.3703,0.67007
"Feb 2, 04:00 pm",0,236.46,76.5463,0.4305
"Feb 2, 05:00 pm",0,246.44,86.8343,0
"Feb 2, 06:00 pm",0,255.42,98.3008,0
"Feb 2, 07:00 pm",0,264.048,109.999,0
"Feb 2, 08:00 pm",0,273.066,121.884,0
"Feb 2, 09:00 pm",0,283.57,133.648,0
"Feb 2, 10:00 pm",0,297.605,144.79,0
"Feb 2, 11:00 pm",0,319.404,154.159,0
"Feb 3, 12:00 am",0,354.083,158.977,0
"Feb 3, 01:00 am",0,31.7464,156.212,0
"Feb 3, 02:00 am",0,56.987,147.787,0
"Feb 3, 03:00 am",0,72.7135,136.987,0
"Feb 3, 04:00 am",0,83.9628,125.326,0
"Feb 3, 05:00 am",0,93.2669,113.428,0
"Feb 3, 06:00 am",0,101.912,101.63,0
"Feb 3, 07:00 am",0,110.708,89.692,0
"Feb 3, 08:00 am",0,120.317,79.3673,0
"Feb 3, 09:00 am",0,131.385,69.7441,0.678454
"Feb 3, 10:00 am",0,144.517,61.7603,0.650178
"Feb 3, 11:00 am",0,160.016,56.1954,0.619092
"Feb 3, 12:00 pm",0,177.358,53.8377,0.601152
"Feb 3, 01:00 pm",0,194.987,55.1112,0.611237
"Feb 3, 02:00 pm",0,211.154,59.7789,0.640589
"Feb 3, 03:00 pm",0,225.005,67.1162,0.670849
"Feb 3, 04:00 pm",0,236.65,76.316,0.442691
"Feb 3, 05:00 pm",0,246.648,86.6321,0
"Feb 3, 06:00 pm",0,255.644,98.104,0
"Feb 3, 07:00 pm",0,264.291,109.811,0
"Feb 3, 08:00 pm",0,273.337,121.696,0
"Feb 3, 09:00 pm",0,283.878,133.452,0
"Feb 3, 10:00 pm",0,297.951,144.57,0
"Feb 3, 11:00 pm",0,319.72,153.895,0
"Feb 4, 12:00 am",0,354.087,158.679,0
"Feb 4, 01:00 am",0,31.3757,155.955,0
"Feb 4, 02:00 am",0,56.57,147.589,0
"Feb 4, 03:00 am",0,72.3487,136.823,0
"Feb 4, 04:00 am",0,83.6468,125.177,0
"Feb 4, 05:00 am",0,92.9847,113.28,0
"Feb 4, 06:00 am",0,101.651,101.474,0
"Feb 4, 07:00 am",0,110.462,89.5484,0
"Feb 4, 08:00 am",0,120.084,79.1769,0
"Feb 4, 09:00 am",0,131.168,69.5252,0
"Feb 4, 10:00 am",0,144.331,61.5099,0.651376
"Feb 4, 11:00 am",0,159.888,55.9157,0.620862
"Feb 4, 12:00 pm",0,177.316,53.5402,0.603277
"Feb 4, 01:00 pm",0,195.038,54.8146,0
"Feb 4, 02:00 pm",0,211.279,59.4994,0
"Feb 4, 03:00 pm",0,225.176,66.8611,0.671633
"Feb 4, 04:00 pm",26.7969,236.847,76.0857,0.455028
"Feb 4, 05:00 pm",22.1049,246.862,86.4302,0
"Feb 4, 06:00 pm",13.2153,255.874,97.9069,0
"Feb 4, 07:00 pm",0,264.541,109.623,0
"Feb 4, 08:00 pm",0,273.614,121.509,0
"Feb 4, 09:00 pm",0,284.192,133.255,0
"Feb 4, 10:00 pm",0,298.304,144.349,0
"Feb 4, 11:00 pm",0,320.042,153.629,0
"Feb 5, 12:00 am",0,354.099,158.377,0
"Feb 5, 01:00 am",0,31.0147,155.691,0
"Feb 5, 02:00 am",0,56.1561,147.384,0
"Feb 5, 03:00 am",0,71.9839,136.653,0
"Feb 5, 04:00 am",0,83.3296,125.021,0
"Feb 5, 05:00 am",0,92.7009,113.126,0
"Feb 5, 06:00 am",0,101.39,101.313,0
"Feb 5, 07:00 am",0,110.215,89.3928,0
"Feb 5, 08:00 am",0,119.849,78.9802,0.285119
"Feb 5, 09:00 am",0,130.95,69.3006,0.679938
"Feb 5, 10:00 am",313.545,144.145,61.2539,0.652454
"Feb 5, 11:00 am",298.589,159.761,55.6305,0.622626
"Feb 5, 12:00 pm",274.677,177.277,53.2377,0.605398
"Feb 5, 01:00 pm",287.902,195.095,54.5139,0.615003
"Feb 5, 02:00 pm",323.856,211.411,59.2168,0.64319
"Feb 5, 03:00 pm",340.624,225.353,66.6038,0.67244
"Feb 5, 04:00 pm",186.92,237.05,75.8531,0.467506
"Feb 5, 05:00 pm",40.2002,247.082,86.2219,0
"Feb 5, 06:00 pm",28.4122,256.109,97.7096,0
"Feb 5, 07:00 pm",15.5797,264.795,109.434,0
"Feb 5, 08:00 pm",0,273.896,121.321,0
"Feb 5, 09:00 pm",0,284.511,133.057,0
"Feb 5, 10:00 pm",0,298.661,144.125,0
"Feb 5, 11:00 pm",0,320.37,153.36,0
"Feb 6, 12:00 am",0,354.122,158.071,0
"Feb 6, 01:00 am",0,30.6636,155.421,0
"Feb 6, 02:00 am",0,55.7454,147.172,0
"Feb 6, 03:00 am",0,71.6191,136.476,0
"Feb 6, 04:00 am",0,83.0113,124.859,0
"Feb 6, 05:00 am",0,92.4158,112.966,0
"Feb 6, 06:00 am",0,101.126,101.146,0
"Feb 6, 07:00 am",0,109.967,89.2263,0
"Feb 6, 08:00 am",0,119.613,78.7776,0.293398
"Feb 6, 09:00 am",0,130.731,69.0705,0.678172
"Feb 6, 10:00 am",337.245,143.959,60.9928,0.653756
"Feb 6, 11:00 am",311.825,159.635,55.3404,0.624382
"Feb 6, 12:00 pm",289.849,177.242,52.9309,0.607513
"Feb 6, 01:00 pm",303.784,195.158,54.2099,0.616893
"Feb 6, 02:00 pm",341.833,211.549,58.9321,0.644506
"Feb 6, 03:00 pm",376.563,225.537,66.3455,0.67325
"Feb 6, 04:00 pm",233.748,237.259,75.6209,0.480117
"Feb 6, 05:00 pm",40.1582,247.307,86.0176,0
"Feb 6, 06:00 pm",29.2762,256.349,97.512,0
"Feb 6, 07:00 pm",15.762,265.055,109.244,0
"Feb 6, 08:00 pm",0,274.183,121.132,0
"Feb 6, 09:00 pm",0,284.836,132.858,0
"Feb 6, 10:00 pm",0,299.025,143.9,0
"Feb 6, 11:00 pm",0,320.703,153.089,0
"Feb 7, 12:00 am",0,354.153,157.761,0
"Feb 7, 01:00 am",0,30.3222,155.145,0
"Feb 7, 02:00 am",0,55.3383,146.954,0
"Feb 7, 03:00 am",0,71.2546,136.292,0
"Feb 7, 04:00 am",0,82.6922,124.691,0
"Feb 7, 05:00 am",0,92.1294,112.8,0
"Feb 7, 06:00 am",0,100.862,100.973,0
"Feb 7, 07:00 am",0,109.717,89.0672,0
"Feb 7, 08:00 am",0,119.376,78.5717,0.302007
"Feb 7, 09:00 am",0,130.511,68.8361,0.681403
"Feb 7, 10:00 am",163.387,143.772,60.7268,0.654936
"Feb 7, 11:00 am",215.29,159.511,55.0454,0.626128
"Feb 7, 12:00 pm",94.5926,177.21,52.6195,0.609621
"Feb 7, 01:00 pm",73.773,195.226,53.9021,0.618786
"Feb 7, 02:00 pm",61.699,211.693,58.6447,0.645831
"Feb 7, 03:00 pm",42.8489,225.727,66.0855,0.674068
"Feb 7, 04:00 pm",35.4597,237.474,75.3878,0.492856
"Feb 7, 05:00 pm",24.1691,247.538,85.8132,0
"Feb 7, 06:00 pm",12.041,256.595,97.3143,0
"Feb 7, 07:00 pm",0,265.32,109.055,0
"Feb 7, 08:00 pm",0,274.476,120.943,0
"Feb 7, 09:00 pm",0,285.167,132.658,0
"Feb 7, 10:00 pm",0,299.393,143.673,0
"Feb 7, 11:00 pm",0,321.04,152.814,0
"Feb 8, 12:00 am",0,354.193,157.446,0
"Feb 8, 01:00 am",0,29.9906,154.863,0
"Feb 8, 02:00 am",0,54.9351,146.729,0
"Feb 8, 03:00 am",0,70.8907,136.103,0
"Feb 8, 04:00 am",0,82.3724,124.517,0
"Feb 8, 05:00 am",0,91.8419,112.629,0
"Feb 8, 06:00 am",0,100.596,100.796,0
"Feb 8, 07:00 am",0,109.466,88.8918,0
"Feb 8, 08:00 am",0,119.137,78.3593,0.310949
"Feb 8, 09:00 am",0,130.291,68.5959,0.675143
"Feb 8, 10:00 am",374.469,143.586,60.4553,0.656109
"Feb 8, 11:00 am",337.315,159.388,54.7452,0.627865
"Feb 8, 12:00 pm",313.796,177.182,52.3035,0.611721
"Feb 8, 01:00 pm",325.319,195.299,53.5909,0.620678
"Feb 8, 02:00 pm",367.772,211.844,58.3551,0.647163
"Feb 8, 03:00 pm",406.863,225.923,65.8242,0.674894
"Feb 8, 04:00 pm",270.484,237.695,75.1535,0.499903
"Feb 8, 05:00 pm",40.2817,247.774,85.605,0
"Feb 8, 06:00 pm",29.341,256.846,97.1164,0
"Feb 8, 07:00 pm",15.8177,265.59,108.866,0
"Feb 8, 08:00 pm",0,274.774,120.753,0
"Feb 8, 09:00 pm",0,285.502,132.457,0
"Feb 8, 10:00 pm",0,299.766,143.445,0
"Feb 8, 11:00 pm",0,321.382,152.537,0
"Feb 9, 12:00 am",0,354.24,157.128,0
"Feb 9, 01:00 am",0,29.6688,154.575,0
"Feb 9, 02:00 am",0,54.5359,146.497,0
"Feb 9, 03:00 am",0,70.5276,135.907,0
"Feb 9, 04:00 am",0,82.0521,124.337,0
"Feb 9, 05:00 am",0,91.5534,112.453,0
"Feb 9, 06:00 am",0,100.329,100.613,0
"Feb 9, 07:00 am",0,109.213,88.7201,0
"Feb 9, 08:00 am",0,118.898,78.1434,0
"Feb 9, 09:00 am",0,130.069,68.3514,0.682832
"Feb 9, 10:00 am",0,143.399,60.1793,0.657067
"Feb 9, 11:00 am",100.085,159.266,54.4406,0.629377
"Feb 9, 12:00 pm",88.2433,177.157,51.9836,0.613811
"Feb 9, 01:00 pm",101.546,195.378,53.2766,0.62257
"Feb 9, 02:00 pm",54.3277,212.002,58.0636,0.648501
"Feb 9, 03:00 pm",95.992,226.126,65.5619,0.675703
