altitude,azimuth,efficiency
40.00,207.20,55.53
40.00,208.00,55.53
40.00,208.80,55.52
40.00,209.60,55.52
40.00,210.40,55.51
40.00,211.20,55.49
40.00,212.00,55.47
40.00,212.80,55.45
40.00,213.60,55.43
40.00,214.40,55.41
40.00,215.20,55.39
40.00,216.00,55.36
40.00,216.80,55.35
40.00,217.60,55.34
40.00,218.40,55.32
40.00,219.20,55.31
40.00,220.00,55.30
40.00,220.80,55.29
40.00,221.60,55.28
40.00,222.40,55.26
40.00,223.20,55.24
40.00,224.00,55.22
40.00,224.80,55.21
40.00,225.60,55.20
40.00,226.40,55.18
40.00,227.20,55.17
40.00,228.00,55.15
40.00,228.80,55.13
40.00,229.60,55.11
40.00,230.40,55.08
40.00,231.20,55.05
40.00,232.00,55.01
40.00,232.80,54.98
40.00,233.60,54.94
40.00,234.40,54.91
40.00,235.20,54.87
40.00,236.00,54.83
40.00,236.80,54.80
40.00,237.60,54.76
40.00,238.40,54.73
40.00,239.20,54.71
40.00,240.00,54.68
40.00,240.80,54.66
40.00,241.60,54.64
40.00,242.40,54.63
40.00,243.20,54.62
40.00,244.00,54.60
40.00,244.80,54.58
40.00,245.60,54.57
40.00,246.40,54.54
40.00,247.20,54.52
40.00,248.00,54.50
40.00,248.80,54.48
40.00,249.60,54.47
40.00,250.40,54.46
40.00,251.20,54.44
40.00,252.00,54.43
40.00,252.80,54.40
40.00,253.60,54.38
40.00,254.40,54.35
40.00,255.20,54.31
40.00,256.00,54.27
40.00,256.80,54.23
40.00,257.60,54.19
40.00,258.40,54.15
40.00,259.20,54.12
40.00,260.00,54.08
40.00,260.80,54.05
40.00,261.60,54.02
40.00,262.40,53.99
40.00,263.20,53.95
40.00,264.00,53.92
40.00,264.80,53.89
40.00,265.60,53.86
40.00,266.40,53.83
40.00,267.20,53.80
40.00,268.00,53.77
40.00,268.80,53.75
40.00,269.60,53.73
40.00,270.40,53.70
40.00,271.20,53.67
40.00,272.00,53.64
40.00,272.80,53.62
40.00,273.60,53.59
40.00,274.40,53.56
40.00,275.20,53.54
40.00,276.00,53.51
40.00,276.80,53.49
40.00,277.60,53.47
40.00,278.40,53.44
40.00,279.20,53.41
40.00,280.00,53.38
40.00,280.80,53.34
40.00,281.60,53.31
40.00,282.40,53.27
40.00,283.20,53.23
40.00,284.00,53.20
40.00,284.80,53.18
40.00,285.60,53.15
40.00,286.40,53.13
40.00,287.20,53.10
40.00,288.00,53.08
40.00,288.80,53.03
40.00,289.60,52.99
40.00,290.40,52.94
40.00,291.20,52.89
40.00,292.00,52.85
40.00,292.80,52.80
40.00,293.60,52.75
40.00,294.40,52.70
40.00,295.20,52.66
40.00,296.00,52.61
40.00,296.80,52.56
40.00,297.60,52.52
40.00,298.40,52.47
40.00,299.20,52.42
40.00,300.00,52.37
41.00,60.00,53.59
41.00,60.80,53.61
41.00,61.60,53.62
41.00,62.40,53.64
41.00,63.20,53.65
41.00,64.00,53.67
41.00,64.80,53.68
41.00,65.60,53.70
41.00,66.40,53.71
41.00,67.20,53.72
41.00,68.00,53.74
41.00,68.80,53.75
41.00,69.60,53.77
41.00,70.40,53.78
41.00,71.20,53.80
41.00,72.00,53.81
41.00,72.80,53.83
41.00,73.60,53.84
41.00,74.40,53.86
41.00,75.20,53.87
41.00,76.00,53.89
41.00,76.80,53.90
41.00,77.60,53.92
41.00,78.40,53.93
41.00,79.20,53.94
41.00,80.00,53.96
41.00,80.80,53.97
41.00,81.60,53.99
41.00,82.40,54.00
41.00,83.20,54.02
41.00,84.00,54.03
41.00,84.80,54.05
41.00,85.60,54.06
41.00,86.40,54.08
41.00,87.20,54.09
41.00,88.00,54.10
41.00,88.80,54.12
41.00,89.60,54.14
41.00,90.40,54.16
41.00,91.20,54.19
41.00,92.00,54.21
41.00,92.80,54.24
41.00,93.60,54.26
41.00,94.40,54.29
41.00,95.20,54.31
41.00,96.00,54.34
41.00,96.80,54.37
41.00,97.60,54.40
41.00,98.40,54.43
41.00,99.20,54.46
41.00,100.00,54.49
41.00,100.80,54.52
41.00,101.60,54.55
41.00,102.40,54.58
41.00,103.20,54.61
41.00,104.00,54.64
41.00,104.80,54.67
41.00,105.60,54.71
41.00,106.40,54.74
41.00,107.20,54.77
41.00,108.00,54.81
41.00,108.80,54.84
41.00,109.60,54.88
41.00,110.40,54.91
41.00,111.20,54.94
41.00,112.00,54.97
41.00,112.80,55.00
41.00,113.60,55.03
41.00,114.40,55.05
41.00,115.20,55.06
41.00,116.00,55.07
41.00,116.80,55.08
41.00,117.60,55.09
41.00,118.40,55.09
41.00,119.20,55.09
41.00,120.00,55.09
41.00,120.80,55.11
41.00,121.60,55.13
41.00,122.40,55.14
41.00,123.20,55.16
41.00,124.00,55.17
41.00,124.80,55.19
41.00,125.60,55.21
41.00,126.40,55.22
41.00,127.20,55.24
41.00,128.00,55.25
41.00,128.80,55.27
41.00,129.60,55.29
41.00,130.40,55.31
41.00,131.20,55.34
41.00,132.00,55.36
41.00,132.80,55.40
41.00,133.60,55.43
41.00,134.40,55.46
41.00,135.20,55.49
41.00,136.00,55.52
41.00,136.80,55.55
41.00,137.60,55.57
41.00,138.40,55.59
41.00,139.20,55.60
41.00,140.00,55.61
41.00,140.80,55.62
41.00,141.60,55.62
41.00,142.40,55.63
41.00,143.20,55.64
41.00,144.00,55.65
41.00,144.80,55.67
41.00,145.60,55.69
41.00,146.40,55.70
41.00,147.20,55.72
41.00,148.00,55.73
41.00,148.80,55.75
41.00,149.60,55.76
41.00,150.40,55.77
41.00,151.20,55.77
41.00,152.00,55.78
41.00,152.80,55.79
41.00,153.60,55.80
41.00,154.40,55.81
41.00,155.20,55.82
41.00,156.00,55.83
41.00,156.80,55.85
41.00,157.60,55.87
41.00,158.40,55.88
41.00,159.20,55.89
41.00,160.00,55.90
41.00,160.80,55.91
41.00,161.60,55.91
41.00,162.40,55.91
41.00,163.20,55.91
41.00,164.00,55.91
41.00,164.80,55.92
41.00,165.60,55.92
41.00,166.40,55.93
41.00,167.20,55.94
41.00,168.00,55.95
41.00,168.80,55.96
41.00,169.60,55.96
41.00,170.40,55.96
41.00,171.20,55.96
41.00,172.00,55.96
41.00,172.80,55.96
41.00,173.60,55.96
41.00,174.40,55.97
41.00,175.20,55.97
41.00,176.00,55.97
41.00,176.80,55.97
41.00,177.60,55.97
41.00,178.40,55.97
41.00,179.20,55.97
41.00,180.00,55.98
41.00,180.80,55.97
41.00,181.60,55.96
41.00,182.40,55.95
41.00,183.20,55.94
41.00,184.00,55.93
41.00,184.80,55.92
41.00,185.60,55.92
41.00,186.40,55.92
41.00,187.20,55.92
41.00,188.00,55.92
41.00,188.80,55.92
41.00,189.60,55.92
41.00,190.40,55.92
41.00,191.20,55.91
41.00,192.00,55.91
41.00,192.80,55.90
41.00,193.60,55.89
41.00,194.40,55.89
41.00,195.20,55.88
41.00,196.00,55.87
41.00,196.80,55.86
41.00,197.60,55.85
41.00,198.40,55.83
41.00,199.20,55.82
41.00,200.00,55.80
41.00,200.80,55.78
41.00,201.60,55.76
41.00,202.40,55.74
41.00,203.20,55.72
41.00,204.00,55.70
41.00,204.80,55.70
41.00,205.60,55.69
41.00,206.40,55.69
41.00,207.20,55.68
41.00,208.00,55.68
41.00,208.80,55.68
41.00,209.60,55.67
41.00,210.40,55.66
41.00,211.20,55.64
41.00,212.00,55.62
41.00,212.80,55.59
41.00,213.60,55.57
41.00,214.40,55.54
41.00,215.20,55.52
41.00,216.00,55.50
41.00,216.80,55.48
41.00,217.60,55.47
41.00,218.40,55.45
41.00,219.20,55.45
41.00,220.00,55.44
41.00,220.80,55.43
41.00,221.60,55.43
41.00,222.40,55.42
41.00,223.20,55.40
41.00,224.00,55.39
41.00,224.80,55.37
41.00,225.60,55.36
41.00,226.40,55.34
41.00,227.20,55.32
41.00,228.00,55.30
41.00,228.80,55.28
41.00,229.60,55.26
41.00,230.40,55.24
41.00,231.20,55.21
41.00,232.00,55.18
41.00,232.80,55.15
41.00,233.60,55.12
41.00,234.40,55.09
41.00,235.20,55.06
41.00,236.00,55.03
41.00,236.80,54.99
41.00,237.60,54.96
41.00,238.40,54.93
41.00,239.20,54.90
41.00,240.00,54.87
41.00,240.80,54.85
41.00,241.60,54.82
41.00,242.40,54.80
41.00,243.20,54.78
41.00,244.00,54.77
41.00,244.80,54.75
41.00,245.60,54.73
41.00,246.40,54.71
41.00,247.20,54.69
41.00,248.00,54.68
41.00,248.80,54.67
41.00,249.60,54.66
41.00,250.40,54.65
41.00,251.20,54.63
41.00,252.00,54.62
41.00,252.80,54.60
41.00,253.60,54.58
41.00,254.40,54.55
41.00,255.20,54.52
41.00,256.00,54.48
41.00,256.80,54.45
41.00,257.60,54.41
41.00,258.40,54.37
41.00,259.20,54.33
41.00,260.00,54.30
41.00,260.80,54.27
41.00,261.60,54.24
41.00,262.40,54.20
41.00,263.20,54.16
41.00,264.00,54.12
41.00,264.80,54.09
41.00,265.60,54.06
41.00,266.40,54.04
41.00,267.20,54.01
41.00,268.00,53.98
41.00,268.80,53.96
41.00,269.60,53.94
41.00,270.40,53.91
41.00,271.20,53.88
41.00,272.00,53.85
41.00,272.80,53.82
41.00,273.60,53.78
41.00,274.40,53.75
41.00,275.20,53.71
41.00,276.00,53.68
41.00,276.80,53.65
41.00,277.60,53.61
41.00,278.40,53.58
41.00,279.20,53.54
41.00,280.00,53.50
41.00,280.80,53.46
41.00,281.60,53.43
41.00,282.40,53.39
41.00,283.20,53.35
41.00,284.00,53.31
41.00,284.80,53.28
41.00,285.60,53.26
41.00,286.40,53.23
41.00,287.20,53.20
41.00,288.00,53.18
41.00,288.80,53.13
41.00,289.60,53.07
41.00,290.40,53.02
41.00,291.20,52.97
41.00,292.00,52.92
41.00,292.80,52.87
41.00,293.60,52.81
41.00,294.40,52.76
41.00,295.20,52.71
41.00,296.00,52.66
41.00,296.80,52.61
41.00,297.60,52.55
41.00,298.40,52.50
41.00,299.20,52.45
41.00,300.00,52.40
42.00,60.00,53.25
42.00,60.80,53.28
42.00,61.60,53.31
42.00,62.40,53.33
42.00,63.20,53.36
42.00,64.00,53.39
42.00,64.80,53.42
42.00,65.60,53.45
42.00,66.40,53.48
42.00,67.20,53.50
42.00,68.00,53.53
42.00,68.80,53.56
42.00,69.60,53.59
42.00,70.40,53.62
42.00,71.20,53.64
42.00,72.00,53.67
42.00,72.80,53.70
42.00,73.60,53.73
42.00,74.40,53.76
42.00,75.20,53.79
42.00,76.00,53.81
42.00,76.80,53.84
42.00,77.60,53.87
42.00,78.40,53.90
42.00,79.20,53.93
42.00,80.00,53.96
42.00,80.80,53.98
42.00,81.60,54.01
42.00,82.40,54.04
42.00,83.20,54.07
42.00,84.00,54.10
42.00,84.80,54.12
42.00,85.60,54.15
42.00,86.40,54.18
42.00,87.20,54.21
42.00,88.00,54.23
42.00,88.80,54.26
42.00,89.60,54.28
42.00,90.40,54.31
42.00,91.20,54.33
42.00,92.00,54.36
42.00,92.80,54.39
42.00,93.60,54.42
42.00,94.40,54.45
42.00,95.20,54.48
42.00,96.00,54.51
42.00,96.80,54.55
42.00,97.60,54.59
42.00,98.40,54.62
42.00,99.20,54.65
42.00,100.00,54.68
42.00,100.80,54.71
42.00,101.60,54.75
42.00,102.40,54.77
42.00,103.20,54.80
42.00,104.00,54.83
42.00,104.80,54.86
42.00,105.60,54.89
42.00,106.40,54.93
42.00,107.20,54.96
42.00,108.00,55.00
42.00,108.80,55.03
42.00,109.60,55.07
42.00,110.40,55.10
42.00,111.20,55.13
42.00,112.00,55.16
42.00,112.80,55.19
42.00,113.60,55.22
42.00,114.40,55.23
42.00,115.20,55.23
42.00,116.00,55.24
42.00,116.80,55.24
42.00,117.60,55.24
42.00,118.40,55.24
42.00,119.20,55.25
42.00,120.00,55.25
42.00,120.80,55.27
42.00,121.60,55.30
42.00,122.40,55.32
42.00,123.20,55.34
42.00,124.00,55.35
42.00,124.80,55.36
42.00,125.60,55.37
42.00,126.40,55.38
42.00,127.20,55.40
42.00,128.00,55.41
42.00,128.80,55.43
42.00,129.60,55.45
42.00,130.40,55.47
42.00,131.20,55.50
42.00,132.00,55.53
42.00,132.80,55.57
42.00,133.60,55.60
42.00,134.40,55.63
42.00,135.20,55.66
42.00,136.00,55.69
42.00,136.80,55.71
42.00,137.60,55.74
42.00,138.40,55.75
42.00,139.20,55.76
42.00,140.00,55.77
42.00,140.80,55.77
42.00,141.60,55.78
42.00,142.40,55.78
42.00,143.20,55.79
42.00,144.00,55.80
42.00,144.80,55.82
42.00,145.60,55.84
42.00,146.40,55.85
42.00,147.20,55.86
42.00,148.00,55.87
42.00,148.80,55.88
42.00,149.60,55.89
42.00,150.40,55.90
42.00,151.20,55.91
42.00,152.00,55.91
42.00,152.80,55.93
42.00,153.60,55.95
42.00,154.40,55.97
42.00,155.20,55.98
42.00,156.00,56.00
42.00,156.80,56.02
42.00,157.60,56.03
42.00,158.40,56.05
42.00,159.20,56.05
42.00,160.00,56.06
42.00,160.80,56.07
42.00,161.60,56.07
42.00,162.40,56.08
42.00,163.20,56.08
42.00,164.00,56.08
42.00,164.80,56.09
42.00,165.60,56.09
42.00,166.40,56.10
42.00,167.20,56.11
42.00,168.00,56.11
42.00,168.80,56.11
42.00,169.60,56.11
42.00,170.40,56.11
42.00,171.20,56.12
42.00,172.00,56.12
42.00,172.80,56.12
42.00,173.60,56.12
42.00,174.40,56.12
42.00,175.20,56.12
42.00,176.00,56.12
42.00,176.80,56.12
42.00,177.60,56.12
42.00,178.40,56.12
42.00,179.20,56.12
42.00,180.00,56.12
42.00,180.80,56.12
42.00,181.60,56.11
42.00,182.40,56.10
42.00,183.20,56.10
42.00,184.00,56.09
42.00,184.80,56.08
42.00,185.60,56.08
42.00,186.40,56.07
42.00,187.20,56.07
42.00,188.00,56.07
42.00,188.80,56.06
42.00,189.60,56.06
42.00,190.40,56.06
42.00,191.20,56.05
42.00,192.00,56.04
42.00,192.80,56.04
42.00,193.60,56.03
42.00,194.40,56.02
42.00,195.20,56.01
42.00,196.00,56.00
42.00,196.80,55.99
42.00,197.60,55.98
42.00,198.40,55.97
42.00,199.20,55.96
42.00,200.00,55.94
42.00,200.80,55.93
42.00,201.60,55.91
42.00,202.40,55.90
42.00,203.20,55.87
42.00,204.00,55.85
42.00,204.80,55.85
42.00,205.60,55.85
42.00,206.40,55.84
42.00,207.20,55.84
42.00,208.00,55.84
42.00,208.80,55.83
42.00,209.60,55.83
42.00,210.40,55.81
42.00,211.20,55.79
42.00,212.00,55.76
42.00,212.80,55.74
42.00,213.60,55.71
42.00,214.40,55.68
42.00,215.20,55.65
42.00,216.00,55.63
42.00,216.80,55.61
42.00,217.60,55.59
42.00,218.40,55.58
42.00,219.20,55.58
42.00,220.00,55.58
42.00,220.80,55.58
42.00,221.60,55.58
42.00,222.40,55.57
42.00,223.20,55.57
42.00,224.00,55.56
42.00,224.80,55.54
42.00,225.60,55.52
42.00,226.40,55.50
42.00,227.20,55.47
42.00,228.00,55.45
42.00,228.80,55.43
42.00,229.60,55.42
42.00,230.40,55.40
42.00,231.20,55.37
42.00,232.00,55.35
42.00,232.80,55.33
42.00,233.60,55.30
42.00,234.40,55.28
42.00,235.20,55.25
42.00,236.00,55.22
42.00,236.80,55.19
42.00,237.60,55.15
42.00,238.40,55.12
42.00,239.20,55.09
42.00,240.00,55.06
42.00,240.80,55.03
42.00,241.60,55.00
42.00,242.40,54.98
42.00,243.20,54.95
42.00,244.00,54.93
42.00,244.80,54.91
42.00,245.60,54.90
42.00,246.40,54.88
42.00,247.20,54.87
42.00,248.00,54.86
42.00,248.80,54.85
42.00,249.60,54.84
42.00,250.40,54.83
42.00,251.20,54.82
42.00,252.00,54.81
42.00,252.80,54.79
42.00,253.60,54.78
42.00,254.40,54.75
42.00,255.20,54.72
42.00,256.00,54.69
42.00,256.80,54.66
42.00,257.60,54.63
42.00,258.40,54.59
42.00,259.20,54.55
42.00,260.00,54.51
42.00,260.80,54.48
42.00,261.60,54.45
42.00,262.40,54.41
42.00,263.20,54.36
42.00,264.00,54.32
42.00,264.80,54.29
42.00,265.60,54.27
42.00,266.40,54.24
42.00,267.20,54.21
42.00,268.00,54.18
42.00,268.80,54.16
42.00,269.60,54.14
42.00,270.40,54.12
42.00,271.20,54.09
42.00,272.00,54.06
42.00,272.80,54.01
42.00,273.60,53.97
42.00,274.40,53.93
42.00,275.20,53.89
42.00,276.00,53.84
42.00,276.80,53.80
42.00,277.60,53.76
42.00,278.40,53.72
42.00,279.20,53.67
42.00,280.00,53.63
42.00,280.80,53.59
42.00,281.60,53.55
42.00,282.40,53.50
42.00,283.20,53.46
42.00,284.00,53.42
42.00,284.80,53.39
42.00,285.60,53.36
42.00,286.40,53.33
42.00,287.20,53.30
42.00,288.00,53.27
42.00,288.80,53.22
42.00,289.60,53.16
42.00,290.40,53.10
42.00,291.20,53.05
42.00,292.00,52.99
42.00,292.80,52.93
42.00,293.60,52.88
42.00,294.40,52.82
42.00,295.20,52.76
42.00,296.00,52.71
42.00,296.80,52.65
42.00,297.60,52.59
42.00,298.40,52.53
42.00,299.20,52.48
42.00,300.00,52.42
43.00,60.00,53.11
43.00,60.80,53.15
43.00,61.60,53.19
43.00,62.40,53.22
43.00,63.20,53.26
43.00,64.00,53.29
43.00,64.80,53.33
43.00,65.60,53.36
43.00,66.40,53.40
43.00,67.20,53.43
43.00,68.00,53.47
43.00,68.80,53.51
43.00,69.60,53.54
43.00,70.40,53.58
43.00,71.20,53.61
43.00,72.00,53.65
43.00,72.80,53.68
43.00,73.60,53.72
43.00,74.40,53.75
43.00,75.20,53.79
43.00,76.00,53.83
43.00,76.80,53.86
43.00,77.60,53.90
43.00,78.40,53.93
43.00,79.20,53.97
43.00,80.00,54.00
43.00,80.80,54.04
43.00,81.60,54.07
43.00,82.40,54.11
43.00,83.20,54.15
43.00,84.00,54.18
43.00,84.80,54.22
43.00,85.60,54.25
43.00,86.40,54.29
43.00,87.20,54.32
43.00,88.00,54.36
43.00,88.80,54.39
43.00,89.60,54.42
43.00,90.40,54.46
43.00,91.20,54.49
43.00,92.00,54.53
43.00,92.80,54.56
43.00,93.60,54.60
43.00,94.40,54.63
43.00,95.20,54.67
43.00,96.00,54.70
43.00,96.80,54.73
43.00,97.60,54.77
43.00,98.40,54.81
43.00,99.20,54.84
43.00,100.00,54.87
43.00,100.80,54.90
43.00,101.60,54.93
43.00,102.40,54.96
43.00,103.20,54.98
43.00,104.00,55.01
43.00,104.80,55.04
43.00,105.60,55.07
43.00,106.40,55.11
43.00,107.20,55.14
43.00,108.00,55.18
43.00,108.80,55.21
43.00,109.60,55.24
43.00,110.40,55.27
43.00,111.20,55.29
43.00,112.00,55.32
43.00,112.80,55.34
43.00,113.60,55.35
43.00,114.40,55.36
43.00,115.20,55.36
43.00,116.00,55.36
43.00,116.80,55.37
43.00,117.60,55.37
43.00,118.40,55.38
43.00,119.20,55.39
43.00,120.00,55.40
43.00,120.80,55.42
43.00,121.60,55.44
43.00,122.40,55.46
43.00,123.20,55.48
43.00,124.00,55.49
43.00,124.80,55.51
43.00,125.60,55.52
43.00,126.40,55.54
43.00,127.20,55.56
43.00,128.00,55.58
43.00,128.80,55.60
43.00,129.60,55.62
43.00,130.40,55.65
43.00,131.20,55.68
43.00,132.00,55.71
43.00,132.80,55.73
43.00,133.60,55.76
43.00,134.40,55.79
43.00,135.20,55.82
43.00,136.00,55.85
43.00,136.80,55.87
43.00,137.60,55.89
43.00,138.40,55.90
43.00,139.20,55.91
43.00,140.00,55.92
43.00,140.80,55.93
43.00,141.60,55.94
43.00,142.40,55.95
43.00,143.20,55.96
43.00,144.00,55.97
43.00,144.80,55.98
43.00,145.60,55.99
43.00,146.40,56.00
43.00,147.20,56.00
43.00,148.00,56.00
43.00,148.80,56.01
43.00,149.60,56.01
43.00,150.40,56.01
43.00,151.20,56.02
43.00,152.00,56.03
43.00,152.80,56.05
43.00,153.60,56.07
43.00,154.40,56.09
43.00,155.20,56.10
43.00,156.00,56.12
43.00,156.80,56.14
43.00,157.60,56.16
43.00,158.40,56.17
43.00,159.20,56.18
43.00,160.00,56.19
43.00,160.80,56.20
43.00,161.60,56.21
43.00,162.40,56.21
43.00,163.20,56.21
43.00,164.00,56.22
43.00,164.80,56.22
43.00,165.60,56.23
43.00,166.40,56.23
43.00,167.20,56.24
43.00,168.00,56.24
43.00,168.80,56.24
43.00,169.60,56.24
43.00,170.40,56.24
43.00,171.20,56.25
43.00,172.00,56.25
43.00,172.80,56.25
43.00,173.60,56.25
43.00,174.40,56.25
43.00,175.20,56.25
43.00,176.00,56.25
43.00,176.80,56.25
43.00,177.60,56.25
43.00,178.40,56.25
43.00,179.20,56.25
43.00,180.00,56.25
43.00,180.80,56.24
43.00,181.60,56.24
43.00,182.40,56.23
43.00,183.20,56.23
43.00,184.00,56.22
43.00,184.80,56.21
43.00,185.60,56.21
43.00,186.40,56.20
43.00,187.20,56.20
43.00,188.00,56.20
43.00,188.80,56.19
43.00,189.60,56.19
43.00,190.40,56.19
43.00,191.20,56.18
43.00,192.00,56.17
43.00,192.80,56.17
43.00,193.60,56.16
43.00,194.40,56.15
43.00,195.20,56.14
43.00,196.00,56.13
43.00,196.80,56.12
43.00,197.60,56.12
43.00,198.40,56.11
43.00,199.20,56.09
43.00,200.00,56.08
43.00,200.80,56.08
43.00,201.60,56.07
43.00,202.40,56.06
43.00,203.20,56.04
43.00,204.00,56.02
43.00,204.80,56.02
43.00,205.60,56.01
43.00,206.40,56.00
43.00,207.20,55.99
43.00,208.00,55.99
43.00,208.80,55.98
43.00,209.60,55.96
43.00,210.40,55.95
43.00,211.20,55.92
43.00,212.00,55.90
43.00,212.80,55.87
43.00,213.60,55.84
43.00,214.40,55.82
43.00,215.20,55.79
43.00,216.00,55.76
43.00,216.80,55.74
43.00,217.60,55.73
43.00,218.40,55.72
43.00,219.20,55.72
43.00,220.00,55.71
43.00,220.80,55.71
43.00,221.60,55.72
43.00,222.40,55.71
43.00,223.20,55.70
43.00,224.00,55.70
43.00,224.80,55.68
43.00,225.60,55.66
43.00,226.40,55.64
43.00,227.20,55.61
43.00,228.00,55.59
43.00,228.80,55.58
43.00,229.60,55.56
43.00,230.40,55.54
43.00,231.20,55.53
43.00,232.00,55.51
43.00,232.80,55.49
43.00,233.60,55.47
43.00,234.40,55.44
43.00,235.20,55.42
43.00,236.00,55.39
43.00,236.80,55.36
43.00,237.60,55.33
43.00,238.40,55.30
43.00,239.20,55.27
43.00,240.00,55.24
43.00,240.80,55.21
43.00,241.60,55.18
43.00,242.40,55.15
43.00,243.20,55.13
43.00,244.00,55.10
43.00,244.80,55.08
43.00,245.60,55.06
43.00,246.40,55.04
43.00,247.20,55.02
43.00,248.00,55.00
43.00,248.80,54.99
43.00,249.60,54.98
43.00,250.40,54.97
43.00,251.20,54.96
43.00,252.00,54.95
43.00,252.80,54.93
43.00,253.60,54.92
43.00,254.40,54.90
43.00,255.20,54.88
43.00,256.00,54.86
43.00,256.80,54.84
43.00,257.60,54.81
43.00,258.40,54.79
43.00,259.20,54.75
43.00,260.00,54.71
43.00,260.80,54.69
43.00,261.60,54.66
43.00,262.40,54.62
43.00,263.20,54.57
43.00,264.00,54.52
43.00,264.80,54.50
43.00,265.60,54.47
43.00,266.40,54.44
43.00,267.20,54.41
43.00,268.00,54.38
43.00,268.80,54.37
43.00,269.60,54.35
43.00,270.40,54.33
43.00,271.20,54.30
43.00,272.00,54.26
43.00,272.80,54.22
43.00,273.60,54.17
43.00,274.40,54.13
43.00,275.20,54.08
43.00,276.00,54.03
43.00,276.80,53.99
43.00,277.60,53.94
43.00,278.40,53.89
43.00,279.20,53.85
43.00,280.00,53.80
43.00,280.80,53.76
43.00,281.60,53.71
43.00,282.40,53.66
43.00,283.20,53.62
43.00,284.00,53.57
43.00,284.80,53.54
43.00,285.60,53.51
43.00,286.40,53.48
43.00,287.20,53.45
43.00,288.00,53.42
43.00,288.80,53.35
43.00,289.60,53.29
43.00,290.40,53.23
43.00,291.20,53.17
43.00,292.00,53.11
43.00,292.80,53.05
43.00,293.60,52.98
43.00,294.40,52.92
43.00,295.20,52.86
43.00,296.00,52.80
43.00,296.80,52.74
43.00,297.60,52.68
43.00,298.40,52.61
43.00,299.20,52.55
43.00,300.00,52.49
44.00,60.00,52.98
44.00,60.80,53.02
44.00,61.60,53.07
44.00,62.40,53.11
44.00,63.20,53.15
44.00,64.00,53.19
44.00,64.80,53.24
44.00,65.60,53.28
44.00,66.40,53.32
44.00,67.20,53.37
44.00,68.00,53.41
44.00,68.80,53.45
44.00,69.60,53.49
44.00,70.40,53.54
44.00,71.20,53.58
44.00,72.00,53.62
44.00,72.80,53.67
44.00,73.60,53.71
44.00,74.40,53.75
44.00,75.20,53.79
44.00,76.00,53.84
44.00,76.80,53.88
44.00,77.60,53.92
44.00,78.40,53.96
44.00,79.20,54.01
44.00,80.00,54.05
44.00,80.80,54.09
44.00,81.60,54.14
44.00,82.40,54.18
44.00,83.20,54.22
44.00,84.00,54.26
44.00,84.80,54.31
44.00,85.60,54.35
44.00,86.40,54.39
44.00,87.20,54.44
44.00,88.00,54.48
44.00,88.80,54.52
44.00,89.60,54.56
44.00,90.40,54.61
44.00,91.20,54.65
44.00,92.00,54.69
44.00,92.80,54.74
44.00,93.60,54.78
44.00,94.40,54.82
44.00,95.20,54.85
44.00,96.00,54.88
44.00,96.80,54.92
44.00,97.60,54.96
44.00,98.40,54.99
44.00,99.20,55.03
44.00,100.00,55.06
44.00,100.80,55.09
44.00,101.60,55.12
44.00,102.40,55.14
44.00,103.20,55.17
44.00,104.00,55.19
44.00,104.80,55.22
44.00,105.60,55.25
44.00,106.40,55.29
44.00,107.20,55.32
44.00,108.00,55.36
44.00,108.80,55.39
44.00,109.60,55.42
44.00,110.40,55.44
44.00,111.20,55.46
44.00,112.00,55.47
44.00,112.80,55.48
44.00,113.60,55.49
44.00,114.40,55.49
44.00,115.20,55.49
44.00,116.00,55.48
44.00,116.80,55.49
44.00,117.60,55.51
44.00,118.40,55.52
44.00,119.20,55.53
44.00,120.00,55.54
44.00,120.80,55.56
44.00,121.60,55.59
44.00,122.40,55.61
44.00,123.20,55.62
44.00,124.00,55.63
44.00,124.80,55.65
44.00,125.60,55.67
44.00,126.40,55.69
44.00,127.20,55.72
44.00,128.00,55.74
44.00,128.80,55.77
44.00,129.60,55.80
44.00,130.40,55.82
44.00,131.20,55.85
44.00,132.00,55.88
44.00,132.80,55.90
44.00,133.60,55.93
44.00,134.40,55.96
44.00,135.20,55.98
44.00,136.00,56.01
44.00,136.80,56.02
44.00,137.60,56.04
44.00,138.40,56.05
44.00,139.20,56.07
44.00,140.00,56.08
44.00,140.80,56.09
44.00,141.60,56.10
44.00,142.40,56.11
44.00,143.20,56.12
44.00,144.00,56.14
44.00,144.80,56.14
44.00,145.60,56.15
44.00,146.40,56.15
44.00,147.20,56.14
44.00,148.00,56.13
44.00,148.80,56.13
44.00,149.60,56.13
44.00,150.40,56.13
44.00,151.20,56.14
44.00,152.00,56.15
44.00,152.80,56.17
44.00,153.60,56.19
44.00,154.40,56.21
44.00,155.20,56.23
44.00,156.00,56.24
44.00,156.80,56.26
44.00,157.60,56.28
44.00,158.40,56.30
44.00,159.20,56.31
44.00,160.00,56.32
44.00,160.80,56.33
44.00,161.60,56.34
44.00,162.40,56.34
44.00,163.20,56.35
44.00,164.00,56.35
44.00,164.80,56.36
44.00,165.60,56.36
44.00,166.40,56.37
44.00,167.20,56.37
44.00,168.00,56.37
44.00,168.80,56.37
44.00,169.60,56.38
44.00,170.40,56.38
44.00,171.20,56.38
44.00,172.00,56.38
44.00,172.80,56.38
44.00,173.60,56.38
44.00,174.40,56.38
44.00,175.20,56.38
